id,lyrics,label
T1_TRAIN_1602,"Que solo estoy aquí y me hace tanto daño, es duro soportarlo, que difícil es difícil, en la penumbra de mi habitación, donde tantas veces hicimos el amor, está sufriendo mi corazón, está sufriendo por tu traición, porque tú, sólo tú vives en mí. Que difícil es vivir sin ti, reconozco que eres parte ya de mí, yo ya no sé ni que pensar, y si te debo perdonar.",NM
T1_TRAIN_1603,"De vez en mes te haces artista, dejando un cuadro impresionista, debajo del edredón, de vez en mes con tu acuarela, pintas jirones de ciruelas, que van a dar hasta el colchón, de vez en mes un detergente, se roba el arte intermitente, de tu vientre y su creación, si es natural cuando eres dama, que pintes rosas en la cama, una vez de vez en mes. De vez en mes una cigüeña se suicida, y ahí estas tu tan deprimida, buscándole una explicación, de vez en mes el cielo te roba el milagro, el tiempo te hace un calendario, de una vez, de vez en mes, tú me propones huelga de hambre, yo algo de imaginación. De vez en mes la luna nueva, viene a quitar lo que renueva, y a colocar otra ilusión, de vez en mes soy invisible, para intentar en lo posible, no promover tu mal humor, de vez en mes no hay quien te aguante, y es tu pecado estar distante, y otro peor quedarme ahí, y aunque hay receso obligatorio, y el cielo se hace un purgatorio, te amo mas de vez en mes. De vez en mes, no hay mas reloj que el de tu cuerpo, no hay mas luz que la que das.",M
T1_TRAIN_1604,"Es tu príncipe otra vez. Al conocernos me prometiste, darme tu amor para toda la vida, pero muy tarde me he dado cuenta, que me engañabas, que me hablabas mentiras. Que lástima me da, aun corre por mis venas, la llama de pasión que me dejaste, pero tú eres ajena. Cuanto me ha hecho sufrir, y yo que pensé que solamente era mía, frank Reyes, el príncipe de la bachata.",NM
T1_TRAIN_1605,"¿Cómo le hiciste oara sacarme de tu mente?, así tan de repente, si lo nuestro era tan fuerte, ¿Cómo le hiciste?, necesito que me digas, ¿Por qué estás tan normal si yo no puedo continuar mi vida?. En eso no quedamos, ¿Qué pasó con aquel juramento?, donde los dos dijimos que por siempre íbamos a pertenecernos, no cumpliste tu parte del trato y me dejaste sin tus besos, ¿No que nunca ibas a lastimarme?, entonces, ¿por qué tienes que decirme que de mí ya te olvidaste?, y echarme en cara que jamás me amaste, y que nuestra historia para ti no fue importante. Sebastianes.",NM
T1_TRAIN_1606,"Yo le le lei. Veo un farolito en tu cintura, cuando tú lo mueves tiembla la luna. ¡Aprieta!. Qué yo más quisiera que contai' contigo, ya conté hasta veinte, y no estás conmigo. Y ese farolito me lleva perdido, anda pronto negra, que no tengo abrigo. Ooh ooh, ¡Eh!, oh le le lo le lo lei, ¡Quema!, ¡Yeh!, ¡O'frécome!, es el farolito.",NM
T1_TRAIN_1607,"Tuve un problema de difícil solución, en una época difícil de mi vida, estaba entre la espada y la pared, y aguantando la opinión de mi familia. Yo no quería una vida normal, no me gustaban los horarios de oficina, mi espíritu rebelde se reía, del dinero, del lujo y del comfort, y tuve una revelación, ya sé que quiero en esta vida, voy a seguir mi vocación, será la música mi techo y mi comida. Porque yo, no quiero trabajar, no quiero ir a estudiar, no me quiero casar, quiero tocar la guitarra todo el día, y que la gente se enamore de mi voz, y en la cabeza tenía, la voz de mi viejo, que me sonaba como, un rulo de tambor. Vos, mejor que te afeités, mejor que madures, mejor que laburés, ya me cansé de que me tomes la cerveza, te voy a dar con la guitarra en la cabeza, ya me cansé de ser tu fuente de dinero, voy a ponerte esa guitarra de sombrero.",NM
T1_TRAIN_1608,"Hey, hey, ajena, y sigo en el área. Al conocernos me prometiste, darme tu amor para toda la vida, pero muy tarde me he dado cuenta, que me engañabas, que me hablabas mentiras. Dejaste que de ti me enamorara, y me acostumbrara solamente a tu cariño, y ahora estoy pagando mi condena, tú no debiste estar conmigo siendo ajena, ay, ¿no ves cuánto me hiere tu traición?, yo que sonaba con hacerte solo mía, con tu error me lastimaste el corazón, si lo engañaste a él, a mí lo mismo me harías, ay. Qué lastima me da, aún corre por mis venas, la llama de pasión que me dejaste, pero tú eres ajena. Dame, dame, dame, dame, he, he, he, he, que lo diga, joven, para las mujeres lindas.",NM
T1_TRAIN_1609,"Cuando él te deje sola, baby, llámame, no quiero que digas nada, solo báilame, hagámoslo lento, encima trépate, disfruta el momento y el cel' pichéale, solo somos tú y yo, más, si alguien sospecha de algo, baby, niégales, si te preguntan que si me conoces, di que no, mantengámoslo en secreto, mami, niégame. Cuando él te haga sentir mal, llámame, si te quiere' desquitar, aquí estaré, arriesgándome, tu cómplice, un amor de tres, cuando me quieras hablar, háblame, nunca te voy a ignorar, aquí estaré. Un amor de tres, donde solo me llama' para que vaya a tu cama, te bajo el estrés y nos vemo' después. Baby, yo estoy para el desquite, yo me pongo siempre que él se quite, él no se tiene que enterar que te visité, si vuelve y te hace algo, se repite siempre que me insiste'. Aquí estaré esperándote, mientras él pierda tiempo, sigo comiéndote, cuando él te haga sentir mal, no quiero que llore', quiero que me llame' para que olvides tus dolores. En mi cabeza yo te anhelo, tú me besa' y llego al cielo, llego al cielo, eh, baby, yo llego al cielo. Estamo' tan cerca y tan lejo', para que él no se dé cuenta borra lo' mensaje' viejo', si te salta mal, que no te dé complejo, tú eres bella, mírate al espejo, manda para el carajo a ese pendejo, que no sabe valorarte, no sabe tratarte bien, mucho amor y sexo voy a darte, tú sabe' que yo te trato al cien.",M
T1_TRAIN_1610,"Te busqué en mi auto rojo a las 6, llevaba un frac muy nuevo, que en verdad no me quedaba muy bien, te llevé por la ruta que va a al sur, nene, ¿no vas rápido? Dijiste mirándome extrañada, uh-oh uh-ooh, uh-oh uh-ooh, uh-oh uh-oooh. Te confesé que quiero, meterte en mi cama, viéndote sonreír de placer, te prometí que sólo tocaría tus pies, si empañamos los vidrios está bien. Ahora hace calor, la música suena bastante bien, te juré por mi amor que atrás la vamos a pasar mejor. Soñaba ver tu pecho tatuado, debajo de tu collar que en verdad tengo ganas de arrancar, te toqué por la línea que va al sur, ¿Puede ser más rápido? Te dije mirándote exaltado, uh-oh uh-ooh, uh-oh uh-ooh, uh-oh uh-oooh. Amor, si estás con ganas de más, ¿Por qué no te desvistes en la parte de atrás?, si te da igual, desgarra mi frac, esta noche es muy simple, dices que no y ya está, no puedo parar, ya no aguanto más, me siento imparable con tu parte de atrás, si te da igual date la vuelta.",NM
T1_TRAIN_1611,"ue yo siento por ti. C-Kan, con MC Magic. Recuerdo que yo, moría por las ganas de saber si tú, a mí me quisieras conocer, y no, tomabas en cuenta que yo existo, y yo con estas ganas de besarte me resisto. Recuerdo todo pasó, bueno, no sé ni como empezó, ella una mujer de altura y mi locura la alcanzó, recuerdo que me besó y mi mano la acarició, termino en mi habitación, cantándole una canción. Y al despedirse, dijo ella que tenía que irse, mas ni yo me imaginé ni ella supo lo que hice, lo que pocos dicen, lo que siempre quise, i love you so much, you are my only reason. Y lo que más anhelo, como te lo digo créelo, porque por ti soy capaz hasta de dejarme el pelo, velo, que hago si el corazón dice ''quiérela'', el instinto ''mírala'', y la vida ya dirá. Si nacimos para estar, o nacimos para haber sido, más yo no quiero quedarme solo con que hubiera sido, es por eso que te pido, Dios lo tiene decidido, si no fueras para mí ni te hubiera conocido. Quiero que sepas, que nada en este mundo, absolutamente nada, cambiará lo que yo siento por ti, nada va a cambiar, nada va a cambiar, nada. Yo te voy amar hasta el pozo, y te amo desde antes de yo ser famoso, porque si tus labios rozo se siente maravilloso, es asombroso, lo que a mí tu ser me hace ser, te haría con ganas every day, si tú fueras mi que hacer. Que voy a hacer, si yo no puedo gustarle a everybody, si a ti te like-o yo y a mí me like-a la party, yo llegaba daddy-daddy, oliendo a mari-mari, y el suegro con mirada como para ir de safari. Que por qué todas mis gorras apestan a marihuana, si vamos para el concierto yo te busco en caravana, pero caramba, mama, deja un bulto en tu cama, y cuando salga el Sol desde mi casa les llamas.",NM
T1_TRAIN_1612,"Farruko, jajaja. Metiéndole al plakito, plakito, ¡Legacy!, jajaja Plakito, plakito. Acompáñame -páñame; eh-eh, deja que nuestros cuerpos se unan por primera vez Eh-eh eh, eh, para mí sería un placer tener tu cuerpo junto al mío Junto al mío, acariciarnos para quitarno' el frío ¡Yandel!. Metiéndole al plakito, plakito, un bailoteo salvaje, métale coraje, no te raje' Heh, heh, plakito, plakito, metiéndole al boom-boom, ¡Grítalo! Eh-eh; agárrate. Es que esto es para meterle duro, duro desde el arranque Eh-eh, agárrame la mano, métele y no te tranque', pégate a la pared, demuéstrame, bebé, que tú eres la dura, la que aquí tiene el poder, patea como automática, tú tiene' la práctica, métele coraje, compórtate como sádica, y quítate el plástico, quiero darte castigo, duro con el látigo para que tu sienta el plakito, plakito. Rompiendo el boom-boom jajaja, de aquí para allá, de allá para acá, contigo, dale, mami, dame de eso, hasta romperno' los hueso' ¡Sumba, Yandel!, boom-boom, hazme de tu cuerpo un preso. Rompiendo expectativas, bebé, aquí regresan los Veguilla, haciendo que te pares de la silla, un movimiento bien sólido, lo que tú tienes, yo te me pego, haciendo que se te rompan los huesos, dale Nely, suelta el ritmo, que ella me dice que está ready, y yo estoy ready para comer de su cherry, y me le pego por el cuello, y su splash huele a strawberry, y bailando con mi música está very fine ready. jajaja, destinados a ser exitoso', los hermanos Veguilla, se juntaron los que faltaban, aguántense, la Leyenda Viviente Yandel, el Cinco Estrella' Gadiel, ¡Nely!, farruko.",M
T1_TRAIN_1613,"Tú me miraste a los ojo', y tú me juraste por Dio', y tú me juraste por tu mai y por. 'Toy aquí leyendo tus mensaje' viejo' Viejo', mmm, sin poder creer cómo tú estabas tan duro mintiendo, llevo un año creyendo que te conozco bien Conozco bien, y tú un año jodiendo, quién sabe haciendo qué Yo no sé, que estábamo' junto' o al meno' yo pensé Yo pensé, pero esto no me lo esperé, que. Baby, mírame, yo soy un die' y tú no das ni el cero, yo no pienso estar llorando por un bandolero, ¿Qué me pasó a mí para estar sufriendo por un feo?, mírate al espejo Mmm. Me miraste a los ojos, ¿Cómo pudiste jurarme por Dop?, ahora quédate solo, por dispararme al centro 'el cora con la Glock.",M
T1_TRAIN_1614,"Esa misma es la mujer, que engañó mi corazón, con tristeza y con dolor, pena siento yo de ella, nunca jamás será feliz, porque lo que tú me hiciste, eso mismo te harán a ti. Infiel fue esa traicionera, desde que aprendí a querer, para que pagues la condena. Infiel mujer infiel, infiel y traicionera....",M
T1_TRAIN_1615,"A veces pienso que es mejor marchar, y no volver la vista atrás de mí, fueron momentos tan al límite, que no quisiera mencionar. Imaginando siempre el qué dirán, de mí si ahora tú te vas, aunque yo seguiré amándote, pues sé que un día volverás. Ámame o déjame, pero no me tortures hasta el amanecer, átame o líbrame, de esta dulce condena de carne y piel. La vida es corta y yo sigo aquí, mirando al cielo sin hablar, pues el silencio reina en el lugar, donde me amaste sin parar. Si piensas tú gaviota en libertad, que pierdo el tiempo en esperar, las esperanzas se me agotan ya, y mi coraje muerto está.",NM
T1_TRAIN_1616,"Ven, ven, quillo ven, quillo ven, ven, ven, ven. Mi jefe no me deja re'pirá, mi jefe no me deja ni tomá café, mi jefe es un vikingo, es un beserro ¡Es un cabrón!, por eso le cantamo' esta cansión. ¡Queremo' pan, queremo' vino!, ¡Queremo' al jefe colgao' de un pino!. ¡Con un letrero que diga!.",NM
T1_TRAIN_1617,"Revoución compadre!, wilo y Negro una vez más en el cassette de Stefano!. Wilo y Negro que acaban de llegar, este año '96 tan solo ahora vamos a empezar, somos tranquilos, no venimos revueltos, de tanta gente echando el bobo que te hiciste, ya están muertos, niños amores que les pasa, que les duele, si al segundo ya se callan para que Wilo no se alterе, qué es lo que buscan, ven y tiramе de frente, o es que no tienen valor para luchar contra su oponente, por que se escaman dice quieren la guerra, wilo les tira ya en tarima, donde sea, si en el 4 solo pude advertir, ahora vengo en el 5 y los voy a destruir, y con el 'Fano que me tira ya los ritmos, vengo cantándole a mi tierra Puerto Rico, digo bumber one yo quedé, este es el Wilo otra vez, el que te canta con el Negro y el Fano en Reggae-Reggae, para que lo bailen todos los hombres con su mujer, pues cuando Wilo se canta lo hace bien, así que canta, tu canta que ya llegué, y como quiera que lo haces te queda bien. Es la que hay, socio es la que hay, es mi voz la que va a reventar, si te pones guapo te va a despedazar, no pidas guerra que te puede ir mal. El micrófono mi arma de fuego, con la que yo apago a mis enemigos, eh, eh!. 'se pana es quién llegó, wilo que en tarima los apagó, y le comento al envidioso y apabulló, y con su melodía los destruyó, porque no pueden ustedes luchar, contra Wilo y Negro que están listos para batallar, intentaron una vez, otra vez y no podrán, este año, que venimos a rechazar. Así que sube el radio que llegó el Negro, con fuerte impacto para tu corazón, y si contra mi tu quieres luchar, pues recuerda que estoy crazy y te puedo liquidar. Dímelo ahora aquí hay fuete, que ahora vengo a cantarte yo aquí, este es el Wilo que te canta ya a ti, como lo mueves tu, cuando el Wilo te canta y eres my lady. Para mi yal, yal, que cuando lo baila es la primera, tiene destreza, también talento.",NM
T1_TRAIN_1618,"Llegaron a Culiac? N y se internan ala sierra, buscaban al m grande, andan detr? S de esa fiera, y los perros adiestrados no dan con su madriguera. A como lo han hostigado a quien dedico el corrido, siempre he recordar el nombre de su compadre querido, le ha provocado un coraje por lo de amado carrillo. Siempre que se llega al triunfo atr? S del viene la envidia El m llego a la meta y por eso se le hostiga, quiso el gobierno a apresarlo se le volvi? Ojo de hormiga. Quien sabe hacer bien las cosas siempre a de evitar problemas, y si apeteces la miel hay broncas con las colmenas, y si estas bien con la ley te protege de esas hienas. Colmenas bien ahumadas que no temen al peligro, saludo a mi compa 4, el mejor de sus amigos, como hombre muere en la raya o en el filo de un cuchillo. Un petate fue mi cuna y lo que traigo es ganancia, al cabo mundo hay te quedas para mi no hay esperanza, con este cuerno de disco rayo el penco por mi raza. Gracias a Manuel por esta letra.",NM
T1_TRAIN_1619,"Oniria: sueño dentro de un sueño, na, na, na, duki, C.R.O. Ella quiere que la agarre del pelo siempre, dice que no la amé, sé que me miente, pero es que ella es una G, por eso lo mueve así. ¿A quién le quiere? La chica pica weed, ella prefiere, ah, mi pastilla, mi pastilla, power, subo el level, te busco pero, ¿dónde estás? ¿Dónde estás?, chica, lo veo en tu mirar, lo sé Yeh, yeh, yeh, ella no para de hacérmelo De hacérmelo, en su mirada se nota su sed Nota su sed, chica, siente todos el jodío' sabor Jodío' sabor, tantas pastillas, no sé qué hice ayer Yeh, yeh, yeh, xanax, mi muerte-e-e-e, e-e-e-e. Ella es mi diabla, sé que nos complementamos, entramos al club y todo' ven cómo forreamos, otro caramelo, trago', besos y volamos, la gente muere 'e envidia si ven cómo no' miramos Miramos, ella arma los porros, tiene un don para usar la' manos, llegó después del show, tiró la plata y la contamos, ella es una G, sabe lo bueno y lo malo, moriría por mí y yo por ella, y se tomó otra pastilla Otra pastilla, sacó un blunt y prendió la varilla La-La varilla, se acercó y se puso de rodilla' De-de rodilla', sus piernas tiemblan y los ojos le brillan Le-Le brillan, brillan. Ella es una G, sabe cómo ser una bad bitch Yeah, yeah, odia a la' princesas y no jode con las Barbies No, no, no, no, ay, jefa, chapeadora como Cardi Cardi, baila reggaetón, es adicta a lo' candies Lo' candies.",M
T1_TRAIN_1620,"ga LiveGet tickets as low as $40. Mira cómo este loco por ti se esta muriendo, mi corazón ya no aguanta más y hoy quiere decírtelo, cómo es que te quiere, es tan grande el amor que te tiene, se quiere entregar en cuerpo, amor y alma, para conocer a quien tanto te ama. Quiero ser el amor de tu alma, el calor de tu cama y sentir tus caricias, ser de ti para amarte hasta la eternidad, quererte y hacerte mucho muy feliz, es mi mayor anhelo, por siempre.",NM
T1_TRAIN_1621,"Te veo llorar y no hace falta, que me digas el porque de ese llanto, se ve que lo quieres, que el es toda tu vida pues me cuentas, y te refieres a el, como si fuera lo maximo, el amor te ha cegado, te ha cegado como a mi.",NM
T1_TRAIN_1622,"chile, con sal y limón y chile. Y todos a bailar, rico rico rico. Yo vengo desde Escuinapa a Mazatlán a trabajar, y tengo una bicicleta con una jabita atrás, me dicen el pelirojo yo no sé por qué será, yo vendo mis cahuatitos y pistaches nada más, y la gente me dice y la gente me llama. ¿Y cómo le llaman compadre y cómo le llama?, cahuates, cahuates, cahuates, cahuates. Cahuates pistaches, cahuates pistaches, ¿A cuánto la bolsa?, ¿a cuánto la bolsa?, a diez la bolsita, a diez la bolsita, con sal y limón y chile, con sal y limón y chile. Y seguimos, seguimos, seguimos bailando con la banda MS.",NM
T1_TRAIN_1623,"Apenas tenía 17 cuando crucé la frontera, se lo prometí a mi viejecita: sacarla de la pobreza, me quemaban las noches de frío, por poquito me ahogaba en el río, y a aquellos que sufrieron lo mismo, les dedico este corrido. Soy uno de tantos mexicanos que trabajan día con día, para darle futuro a mis hijos y ayudar a mi familia, cómo extraño mi rancho querido, mis amigos, que no los olvido, y a mis viejos, que hace varios años que no los he visto. Piensan que porque brinqué la línea soy un narcotraficante, ya basta de mil humillaciones no'más por ser inmigrante, estoy cantando por toda mi gente, no lo olviden, ténganlo presente, que aquellos a los que no querían hoy los hacen presidentes. Y aunque le duela a muchos... somos mayoría, ¡Puro Calibre 50, oiga!. El trabajo aquí ha sido muy duro, pero nunca me he rajado, y las cosas que yo he conseguido, con esfuerzo me he ganado, y aquel que se fue para el otro lado, y dejó en su país su pasado, quien pensaba de aquel muchachito y miren lo que ha logrado.",NM
T1_TRAIN_1624,"Tantas penas que yo traigo aqui en el alma, son la causa de que viva en las cantinas, procurando con las copas consolarme, de traiciones que no he podio arrancarme, tantas veces entregue sin condiciones, el amor a una mujer por que me amara, pero todas, toditas se burlaron del amor, que con pasion les entregaba.",NM
T1_TRAIN_1625,"entre polvos picapica. Estoy llorando en mi habitación, todo se nubla a mi alrededor, ella se fue con un niño pijo, tiene un Ford Fiesta blanco, y un jersey amarillo, por el parque les veo pasar, cuando se besan lo paso fatal, voy a vengarme de ese marica, voy a llenarle el cuello de polvos picapica. Sufre, mamón, devuélveme a mi chica, o te retorcerás entre polvos picapica. Le he quemado su jersey, se ha comprado cinco o seis, voy a destrozarle el coche, lo tengo preparado, voy a ir esta noche, no te reirás nunca más de mí, lo siento, nene, vas a morir, tú me quitaste lo que más quería, y volverá conmigo, volverá algún día.",NM
T1_TRAIN_1626,"Contigo nunca pudo funcionar, aún tu presencia me incomoda, aún sigo pensando en ti, me voy a sincerar. Del todo no te olvidó. Pero en eso andamos, cerrando ciclos, fácil no es, imposible tampoco. Mejores cosas me esperan, y tú nunca vas cambiar, porque así eres, no maduras aún, y no sabes lo que quieres. No te olvido, pero eso, no quiere decir que te ocupé, no te ocupo para vivir, no te creas tan importante, insuperable, que. No valеs la pena y lástima el tiempo pеrdido, porque no se recupera, y le está restando el tiempo, a quien sí me quiera.",NM
T1_TRAIN_1627,"Para estar con vos. Quiero revolcarme con vos, quiero, quiero, quiero, quiero. Culo duro, piernas largas, tetas rojas, labios popular, nalgas rosas, pelos rubia, boca roja, sexo popular. Nunca había besado tan fogosamente, nunca había escapado a la pasión, mientras me derrito como mantequilla, toco y acaricio el esplendor, para estar con vos, mientras me derrito como mantequilla Para estar con vos.",M
T1_TRAIN_1628,"Nereyda, quiero nada contigo, no importa que me ofreciste, tu cariño y tu abrigo, a otro, cariño, se lo entregaste, dejándome solo y triste, nereyda, me traicionaste. Por siempre en este mundo viviré sin amor y sin cariño, nereyda, tengo fe, que contando las estrellas quizás puedo llenar ese vacío, que dejó su corazón. Nereyda, vuelve por Dios, ven.",NM
T1_TRAIN_1629,"Uh, no-no. Cuenta la historia de un mago, que un día en su bosque encantado lloró, porque a pesar de su magia, no había podido encontrar el amor. La Luna, su única amiga, le daba fuerzas para soportar, todo el dolor que sentía, por culpa de su tan larga soledad. Es que él sabía muy bien que en su existir, nunca debía salir de su destino, si alguien te tiene que amar, ya lo sabrás, sólo tendrás que saber reconocerlo, oh!. Y el mal que siempre existió, no soportó, ver tanta felicidad entre dos seres, y con su odio atacó, hasta que el hada cayó, en ese sueño fatal de no sentir. En su castillo pasaba, las noches el mago buscando el poder, que devolviera a su hada, su amor, su mirada tan dulce de ayer. Y hoy sabe qué es el amor, y que tendrá, fuerzas para soportar aquel conjuro, sabe que un día verá su dulce hada llegar, y para siempre con él se quedará.",NM
T1_TRAIN_1630,"low as $44, oh deja. Deja decirte que te amo, que nunca había sentido algo igual. Eres luz de un lindo amanecer, mi motivo por lo que hoy vive mi ser, eres tú el aire al respirar, mi fortuna de saber lo que es amar. Deja decirte palabras, palabras bonitas, deja tocar con mis manos tu cara bonita, deja morderte los labios como a una manzana, deja que nuestras miradas se metan al alma, deja. Oh deja.",NM
T1_TRAIN_1631,"Para que la—Para que la pases bien, sí, jaja, oye, yo le pregunté and she said yes, ¡wow!, jaja, ajá, arcángel, pa, tini-tan-tan-tan, tainy; ey; La Maravilla, ajá, aoh. A ella no le gusta el reggaetón, a ella le gusta cómo canta la sensación, maravillosamente a la pista se adapta Ajá, con señas, rápido me capta, llega el chamaquito, el chiquito, el que por cierto no tiene mucho 'e bonito, pero las gatas se enloquecen cuando canto, no venga' a tirarme que yo 'toy cura'o de espanto. Ella brinca y salta Cuando yo le doy, tranquila Ella sabe quién soy, si me llama Seguro que voy, ponte ready Que te toca lo tuyo para hoy. You know, your boy is lookin' good for the ladies For the ladies, when I pass by in my new Mercedes Mercedes, swag, te hace falta un masaje, first class, primera clase son mis pasaje', vente conmigo para que vea' lo que traje, sensual y a la vez salvaje, vuelve, mami, recoge tu equipaje Ajá, que de nuevo nos vamo' de viaje Ey, sin demora, quítate el traje, y a la vez disfruta el paisaje Sí, ahora deshaz tu equipaje, bienvenida a una nueva misión. Y búscame para que la pases bien, para que la—Para que la pases bien, acércate para que la pases bien. La Maravilla, arcángel, el fenómeno musical Que te toca lo tuyo para hoy, simplemente te dedica esta canción Uh para que tú Para que la—Para que la—Para que la—Para que la—Para que la pases bien, directamente desde mi Factoría del Flow, flow Factory, la compañía, ajá, oh, no, tainy Ajá, otra amenaza en la música, ingeniero Naldy, siempre con la calidad Ajá, hyde, Jorgy, jaja, prr, artillery, ajá, jaja, ah, bien, bien-bien, bien-bien-bien-bien-bien-bien-bien-bien-bien-bien-bien-bien—Para que la, para que la pases bien.",M
T1_TRAIN_1632,"Ahora que lo peor ya ha pasado, será mejor dejarlo pasar, que cada uno vaya por su lado, dejarlo todo en manos del azar, no diré que lo haré por tu bien, porque tú me hacías tanto mal, no me digas que quieras volver, dejándome un hilo del cual pue'a tirar, ya no somos nadie, tan solo otro tipo de túnel, otra manera de aguantar el aire, tan solo dos sombras que huyen, de aquellos cuerpos que en mitad del baile, reían felices, felices, presumiendo hasta de cicatrices, deseo previo a desaire. No tengas miedo o-o-o, tan solo seguí tu juego o-o-o, seguro que en unos años, nos encontraremos en mejores manos, y al mismo veneno. Mejor no digas nada a-a-a, ya lo dice tu mirada a-a-a, que nos separen los celos, y aleje nuestros egos, quedándose las almas, buscando el punto ciego Oh. Cierra la puerta por fuera, que se te escapa el encanto, haz como si te jodiera, como si fuese para tanto, que te vi poniendo velas, a dios y al diablo rezando, pobre del tonto que quiere un amor, que muera matando, y tanto, tanto, tanto, tanto te amé, que me cansé de tu montaña rusa y ya me bajé, ahora que empiezas a ver la caída, solo puedes mirar hacia arriba, haciéndose más y más pequeño, aquello que tú más querías.",NM
T1_TRAIN_1633,"s en el Rock and Roll. Cuando era niño, mi Jefa me dijo:, quiero sentirme orgullosa de mi hijo, quiero que seas arquitecto o doctor, o quizás llegues a senador. Mi mente dijo que no, mi sangre dijo que no, y aquí me tienes en el Rock and Roll. Cuando en la escuela comencé a ir mal, mi Jefe me mando llamar, quería pelarme como militar, y ponerme a trabajar. Y ya hace poco mi Jefa me dijo:, no aflojes en tu chamba mi hijo, y si lo tuyo es el Rock and Roll, pues dale duro y que te bendiga Dios.",NM
T1_TRAIN_1634,"Opa, opa, siempre te hablo de lo mismo porque fue que lo viví, yo sabía que 'taba buena, pero, má', ni tanto así, ahora que te depuro, digo: Sí, la tipa sí, hay que comprarle lo' perfume' y todos lo' perro' en la boutique La Máxima es, mami, tú 'tá como. ¡Uva!, uva bombón -bón, uva bombón -bón; eh. Oye cómo es que dice, wa wa wa, uva bombón, se le nota un pezón, la chanty que me tiene en una pata de jabón, yo 'toy a lo que ella diga, me llevé de la emoción, si vuelve y cruza al baño, la doblé en el callejón, ella es una chanty linda, lo que pinta es un maniquí, el aroma de tu cuerpo es que me tiene atrá' de ti, yo me topé con par de chukie', dije: Dio', me la bebí, 'Tuve que jala' lo mío', rastrillé y se la' prendí, yo, siempre te hablo de lo mismo porque fue que lo viví, yo sabía que 'taba buena, pero, má', ni tanto así, ahora que te depuro, digo: Sí, la tipa sí, hay que comprarle lo' perfume' y todos lo' perro' en la boutique, mami, tú 'tá como. ¡Uva!, ¿Cómo tú lo bate'? FresaKa, PiñaKa, PeraYa, dime ya, mamichula, ¿cuánto es que tú vale'?, ¿Cuánto es vale, mamita? Mami, lo' pedale', para compra'te de una ve', mamita, como el loco jale, sí, la moña la sigo enrolando, lo' chuckie', manita, nunca le 'tán bajando, en nadie confío, soy yo el contrabando, tengo cuatro diablona' en mi cama piloneando. Uva bombón, opa opa, opa, ¿No sabe' tú?, el Que Controla la Calle, el Dueño del Movimiento, ¿eh?, el Alcalde, no suena má' nada, la' mamichula' que 'tán uva, y la' que no 'tán uva, que se van a pone' este año, hablamo' ahora, ando con el Chuky de Lewa, y lo que andamo' es llenando la guagua de uva y bombón, f1 en lo' controle', ¡Nata!, tripy03, laDemente1212, jonaker, caterin, el Movimiento Paralelo, trae ese ramillete, móntala, súbela, despegué.",M
T1_TRAIN_1635,"Desde el 925, suena, hoy nomas. Miro poker en mi juego, dudo que alguien ganara, lo que me sobran son huevos tampoco falta humildad, ponemos la frente en alto si bandera hay que cuidar. Saben que soy bien tranquilo, pero no me se dejar. Sala420, Pittsburgh mi terreno, 925 saben que somos los buenos, para andar en el refuego, pa mover el cochinero y pa tumbar a cualquier puerco toy' loco desde pequeño. En la cuadra recuerdo los pleitos siempre desde morro yo fui malnacido porque la vida me hizo cuidarme de cualquier pendejo que se me quiso pasar de vivo. El filero siempre al cinto si topo los contras tengo que estar trucha tambien protegido pues ya le tengo malicia las calles mi escuela yo no ocupe leer y repasar un libro. Musica, y esto, esto es Sala420 viejo, su compita Juan de Ron, you know.",NM
T1_TRAIN_1636,"Cuando en la noche el sueño crecía, un gran estruendo me estremecía, y salí a la calle con mucha confusión, mucha balacera me llamaba la atención. Gente que ríe, gente que llora, gente que canta, gente que baila, y se paraliza.... No lo puedo creer, era una ciudad tranquila, la gente vivía dormida. Ya vendrá, una linda balacera, una linda balacera contra toda la ciudad, contra toda la ciudad. Y el parlamento, la carnicería, y en cada barrio había fuego y ardía, mucha balacera, mucha confusión, y mis ojos... que brillaban de alegría. Ya vendrá .... Y se paraliza.... Contra toda la ciudad.... Y que si te augurio una linda balacera, ya que yo me encuentro dentro de la frontera, del bien, del mal, buscando despertar, soñando que a mi gente Babilonia va a quebrar, que basta de tranzas, basta de mentiras, basta de decir que es mala la sativa, nos encajan con la tele, con la comunicación, nos venden la mentira en formato ficción, no nos convencen, amanecemos cada día, esperando el gran día, en que despertemos y que no sea un sueño, una balacera, ahora, acá nomás.",NM
